충전소ID,기준시각,사용가능_대수,전체_충전기수,관측_가용률,상태신뢰도_등급,관측신선도_등급,좌표_유효,확정가용_여부,위도,경도,미관측_비율,상태경과_분,관측경과_분
HM710014,2026-08-09T07:23:21+09:00,3,4,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8386299,128.5711945,0.0,2298.95,2290.75
HM710033,2026-08-09T07:23:21+09:00,7,8,0.875,확인필요(15분초과),확인필요(15분초과),True,True,35.857822335,128.5276413,0.0,272.9166666666667,270.23333333333335
HM710036,2026-08-09T07:23:21+09:00,7,13,0.6363636363636364,확인필요(15분초과),확인필요(15분초과),True,True,35.9450353,128.5593052,0.15384615384615385,55.016666666666666,50.06666666666667
HM710043,2026-08-09T07:23:21+09:00,2,4,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.868706622,128.70464922,0.0,76.95,70.08333333333333
HM710044,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.867664644,128.70537949,0.0,97.01666666666667,90.1
HM710046,2026-08-09T07:23:21+09:00,11,16,0.6875,확인필요(15분초과),확인필요(15분초과),True,True,35.861594838,128.57486716,0.0,92.93333333333334,90.1
HM710054,2026-08-09T07:23:21+09:00,5,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.833726229,128.59892892,0.0,686.95,684.8166666666667
HM710055,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.867296475,128.70662704,0.0,496.93333333333334,494.55
HM710062,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.860036912,128.62717815,0.0,2610.95,2601.233333333333
HM710064,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.871003909,128.59207607,0.0,847.0,845.0666666666667
HM710074,2026-08-09T07:23:21+09:00,1,10,0.1,확인필요(15분초과),확인필요(15분초과),True,True,35.9233715,128.597151,0.0,44.916666666666664,40.06666666666667
HM710076,2026-08-09T07:23:21+09:00,4,8,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.83504543,128.60439029,0.0,99.03333333333333,90.1
HM710077,2026-08-09T07:23:21+09:00,1,4,0.25,확인필요(15분초과),확인필요(15분초과),True,True,35.8563549,128.6345011,0.0,672.7833333333333,664.8
HM710078,2026-08-09T07:23:21+09:00,18,25,0.72,보통(5~15분),보통(5~15분),True,True,35.804630746,128.54870729,0.0,14.933333333333334,10.016666666666667
HM710079,2026-08-09T07:23:21+09:00,9,10,0.9,확인필요(15분초과),확인필요(15분초과),True,True,35.7960539,128.4842759,0.0,40.96666666666667,40.06666666666667
HM710090,2026-08-09T07:23:21+09:00,5,15,0.3333333333333333,높음(5분이내),높음(5분이내),True,True,35.8468474,128.5335763,0.0,0.9833333333333333,0.0
HM710096,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.84068142,128.72303692,0.0,692.7833333333333,684.8166666666667
HM710098,2026-08-09T07:23:21+09:00,3,5,0.6,확인필요(15분초과),확인필요(15분초과),True,True,35.835326789,128.71117268,0.0,244.88333333333333,240.21666666666667
HM710101,2026-08-09T07:23:21+09:00,5,9,0.5555555555555556,확인필요(15분초과),확인필요(15분초과),True,True,35.841780298,128.71024432,0.0,794.9666666666667,784.9833333333333
HM710103,2026-08-09T07:23:21+09:00,5,10,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.852621041,128.51763163,0.0,24.916666666666668,20.016666666666666
HM710104,2026-08-09T07:23:21+09:00,5,6,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.8352745,128.5631123,0.0,32.93333333333333,30.033333333333335
HM710118,2026-08-09T07:23:21+09:00,0,1,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8979765,128.5895019,0.0,288.98333333333335,280.25
HM710121,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9061797,128.6117418,0.0,842.9,835.0666666666667
HU530001,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.691991452,128.45408828,1.0,,
HW000381,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8380627,128.6943658,0.0,5060.3,5051.166666666667
HW000396,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8313498,128.5464965,0.0,3647.3,3646.5333333333333
HW000397,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8533109,128.6447415,0.5,25640.3,25633.55
HW000407,2026-08-09T07:23:21+09:00,6,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9584878,128.558074,0.0,1379.3,1375.8
HW000466,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.6949388,128.45286,0.0,9446.3,9444.516666666666
HW000467,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.6922874,128.4675209,0.0,2630.3,2621.25
HW000477,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8740084,128.5935501,0.0,5060.3,5051.166666666667
HW000488,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.910391,128.5472727,0.0,5060.3,5051.166666666667
HW000492,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.882185,128.694455,0.0,2582.3,2581.2166666666667
HW000494,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9457348,128.616056,0.0,959.3,955.2833333333333
HW000497,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8578214,128.5832953,0.0,1130.3,1125.4833333333333
HW000499,2026-08-09T07:23:21+09:00,1,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9279763,128.5602625,0.6666666666666666,5333.3,5331.5
HW000501,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8506924,128.6412962,0.0,2555.3,2551.2
HW000508,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.857327,128.5483665,0.0,5060.3,5051.166666666667
HW000553,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.887022,128.5852206,0.0,2474.3,2471.0833333333335
HW000610,2026-08-09T07:23:21+09:00,2,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8711121,128.5285105,0.5,8141.3,8140.5
HW000642,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.9945245,128.6108227,1.0,,
HW000643,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9026513,128.6188059,0.5,28532.283333333333,28523.433333333334
HW000646,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8581525,128.5726074,0.5,650.3,644.7833333333333
HW000648,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.946343,128.5691,0.0,59.3,50.06666666666667
HW000653,2026-08-09T07:23:21+09:00,1,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.695701,128.454591,0.6666666666666666,917.3,915.2333333333333
HW000659,2026-08-09T07:23:21+09:00,1,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8388821,128.5344875,0.6666666666666666,2144.3,2140.3166666666666
HW000691,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8950539,128.6282909,0.0,2519.3,2511.116666666667
HW000692,2026-08-09T07:23:21+09:00,2,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8940437,128.6301757,0.5,11183.3,11182.35
HW000695,2026-08-09T07:23:21+09:00,3,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8480151,128.5490061,0.25,3083.3,3081.9333333333334
HW000702,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.696171,128.4587303,0.0,21293.3,21288.733333333334
HY000130,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.9654059,128.6313877,0.0,628.3,624.7666666666667
HY000232,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8343076,128.6990659,0.0,2186.3,2180.5333333333333
HY000233,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8749405,128.5357768,0.0,2105.2833333333333,2100.233333333333
HY000436,2026-08-09T07:23:21+09:00,13,21,0.6190476190476191,확인필요(15분초과),확인필요(15분초과),True,True,35.8266068,128.5273027,0.0,191.28333333333333,190.18333333333334
HY000437,2026-08-09T07:23:21+09:00,5,16,0.3125,확인필요(15분초과),확인필요(15분초과),True,True,35.8283345,128.5259055,0.0,88.28333333333333,80.1
HY000438,2026-08-09T07:23:21+09:00,2,6,0.3333333333333333,높음(5분이내),높음(5분이내),True,True,35.8280035,128.5255368,0.0,3.283333333333333,0.0
HY000439,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8285823,128.5251965,0.0,447.28333333333336,444.51666666666665
HY000440,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8285334,128.5265622,0.0,561.2666666666667,554.6666666666666
HY000441,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8291285,128.5260212,0.0,561.2666666666667,554.6666666666666
HY000442,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8279067,128.5273027,0.0,708.2666666666667,704.8333333333334
HY000443,2026-08-09T07:23:21+09:00,1,3,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.8272827,128.5280072,0.0,486.28333333333336,484.53333333333336
HY000506,2026-08-09T07:23:21+09:00,1,3,0.3333333333333333,확인필요(15분초과),확인필요(15분초과),True,True,35.9498722,128.5561098,0.0,338.26666666666665,330.31666666666666
HY000507,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.9490674,128.5556313,0.0,307.28333333333336,300.26666666666665
HY000508,2026-08-09T07:23:21+09:00,3,6,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.948887,128.5552953,0.0,236.28333333333333,230.21666666666667
HY000509,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9485025,128.5557588,0.0,1422.2833333333333,1415.8666666666666
HY000510,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.866544299,128.58602989,0.0,897.2833333333333,895.2166666666667
HY000639,2026-08-09T07:23:21+09:00,1,11,0.09090909090909091,확인필요(15분초과),확인필요(15분초과),True,True,35.879937,128.6681954,0.0,394.3333333333333,390.35
HY000648,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8061167,128.4975802,0.0,398.3,390.35
HY000649,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8053519,128.4982075,0.0,1367.3333333333333,1365.8
HY000650,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8060459,128.4974793,0.0,406.3333333333333,400.3666666666667
HY000656,2026-08-09T07:23:21+09:00,8,9,0.8888888888888888,확인필요(15분초과),확인필요(15분초과),True,True,35.8666296,128.5906257,0.0,562.3166666666667,554.6666666666666
HY000657,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8666074,128.5901037,0.0,2095.3333333333335,2090.233333333333
HY000662,2026-08-09T07:23:21+09:00,0,1,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.9282458,128.5970321,0.0,2171.3166666666666,2170.516666666667
HY000663,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9278365,128.5966389,0.0,9342.316666666668,9334.2
HY000664,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.9277194,128.5971434,0.0,75.33333333333333,70.08333333333333
HY000675,2026-08-09T07:23:21+09:00,2,7,0.2857142857142857,확인필요(15분초과),확인필요(15분초과),True,True,35.8395146,128.7116326,0.0,61.31666666666667,60.083333333333336
HY000690,2026-08-09T07:23:21+09:00,7,10,0.7,보통(5~15분),높음(5분이내),True,True,35.8319255,128.5331411,0.0,6.316666666666666,0.0
HY000725,2026-08-09T07:23:21+09:00,4,9,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8108625,128.5387297,0.1111111111111111,568.2833333333333,564.7
HY000726,2026-08-09T07:23:21+09:00,6,10,0.6,확인필요(15분초과),확인필요(15분초과),True,True,35.810397,128.5382739,0.0,492.3,484.53333333333336
