statId,busiId,busiNm,bnm,match_name,fee_operator_nm,fee_match_level,fee_type_sample,capacity_class_sample,member_won_sample,nonmember_won_sample,fee_updated_at_sample
AZ100023,AZ,이에스앤에이치,이에스앤에이치,이에스앤에이치,이에스앤에이치,OPERATOR_TYPE,대표,급속(100kW미만)③,348.4,350.0,2026-07-02
BE241230,BE,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,OPERATOR_TYPE,대표,완속,295.0,,2026-03-13
BE241250,BE,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,OPERATOR_TYPE,대표,완속,295.0,,2026-03-13
BE241251,BE,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,OPERATOR_TYPE,대표,완속,295.0,,2026-03-13
BE482306,BE,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,브라이트에너지파트너스,OPERATOR_TYPE,대표,완속,295.0,,2026-03-13
BNBN0053,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0494,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0583,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0584,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0585,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0586,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0588,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0590,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0591,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0594,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN0721,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN1092,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNBN1180,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNMI4428,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNMI4433,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
BNMI4438,BN,블루네트웍스,블루네트웍스,블루네트웍스,블루네트웍스,OPERATOR_TYPE,대표,급속(100kW이상),347.2,347.2,2026-03-13
CCP00001,CC,코콤,코콤,코콤,,NONE,,,,,
CG000066,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00005,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00009,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00011,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00013,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00014,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00015,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00016,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00017,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00018,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CGP00019,CG,서울씨엔지(서울이브이),서울씨엔지,서울씨엔지,서울씨엔지,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-03-13
CI0F0001,CI,쿨사인 주식회사,쿨사인,쿨사인,쿨사인,OPERATOR_TYPE,대표,급속(100kW미만),347.2,347.2,2026-03-13
CI0F0002,CI,쿨사인 주식회사,쿨사인,쿨사인,쿨사인,OPERATOR_TYPE,대표,급속(100kW미만),347.2,347.2,2026-03-13
CI0F0003,CI,쿨사인 주식회사,쿨사인,쿨사인,쿨사인,OPERATOR_TYPE,대표,급속(100kW미만),347.2,347.2,2026-03-13
CI0F0004,CI,쿨사인 주식회사,쿨사인,쿨사인,쿨사인,OPERATOR_TYPE,대표,급속(100kW미만),347.2,347.2,2026-03-13
CI0F0005,CI,쿨사인,쿨사인,쿨사인,쿨사인,OPERATOR_TYPE,대표,급속(100kW미만),347.2,347.2,2026-03-13
CPCP1044,CP,(주)캐스트프로,캐스트프로,캐스트프로,캐스트프로,OPERATOR_TYPE,대표,완속,324.4,324.4,2026-03-13
CPCT0011,CP,캐스트프로,캐스트프로,캐스트프로,캐스트프로,OPERATOR_TYPE,대표,완속,324.4,324.4,2026-03-13
CPCT3003,CP,(주)캐스트프로,캐스트프로,캐스트프로,캐스트프로,OPERATOR_TYPE,대표,완속,324.4,324.4,2026-03-13
CSCS1024,CS,한국EV충전서비스센터,한국EV충전서비스센터,한국EV충전서비스센터,한국EV충전서비스센터,OPERATOR_TYPE,대표,급속(100kW미만),400.0,400.0,2026-03-13
CSCS2017,CS,한국EV충전서비스센터,한국EV충전서비스센터,한국EV충전서비스센터,한국EV충전서비스센터,OPERATOR_TYPE,대표,급속(100kW미만),400.0,400.0,2026-03-13
CU530001,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530002,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530004,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530005,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530006,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530007,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530008,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530009,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530010,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530011,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530012,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CU530014,CU,씨어스,씨어스,씨어스,,NONE,,,,,
CV000007,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000039,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000048,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000051,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000103,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000112,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000113,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000146,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000149,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000151,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000152,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000154,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000163,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000165,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000194,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000195,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000219,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000224,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000321,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000375,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000390,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000394,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000406,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000446,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000478,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000500,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000501,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000502,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000503,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000504,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000505,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000506,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000507,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000508,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000509,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000510,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000512,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000513,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000515,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000519,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000534,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000535,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000536,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000537,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000538,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000539,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000540,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000542,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000543,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000544,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000547,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000549,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000550,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000551,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000553,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000554,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000555,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000556,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000557,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000558,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000559,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000560,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000561,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000562,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000564,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000565,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000566,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000567,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000569,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000599,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000616,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000618,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000620,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000630,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000648,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000657,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000658,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000665,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000667,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000670,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000678,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000701,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000724,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000750,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000770,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000783,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000799,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000805,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000806,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000807,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
CV000808,CV,채비,채비,채비,채비,OPERATOR_TYPE,대표,급속(100kW미만),410.0,590.0,2026-03-13
