statId,chgerId,statNm,addr,lat,lng,busiNm,parkingFree,limitYn,delYn,fetchedAt
ME20D206,02,한국산업기술평가관리원,대구광역시 동구 첨단로8길32,35.878648,128.733636,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A140,01,한국국토정보공사 군위지사,대구광역시 군위군 군위읍 동서1길 13,36.2371534,128.5676506,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A903,01,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 538-2,35.7649622,128.40266,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A903,02,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 538-2,35.7649622,128.40266,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A903,81,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 538-2,35.7649622,128.40266,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A903,82,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 538-2,35.7649622,128.40266,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A910,01,논공(광주) 휴게소,대구광역시 달성군 논공읍 광주대구고속도로 169,35.7672171,128.4034658,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A910,02,논공(광주) 휴게소,대구광역시 달성군 논공읍 광주대구고속도로 169,35.7672171,128.4034658,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21A910,82,논공(광주) 휴게소,대구광역시 달성군 논공읍 광주대구고속도로 169,35.7672171,128.4034658,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B130,01,대구강북경찰서,대구광역시 북구 동암로 130,35.9435074,128.5660828,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B198,01,대구수성경찰서,대구광역시 수성구 달구벌대로 2460,35.85836914,128.63194358,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B1D2,01,소방장비관리센터,대구광역시 군위군 효령면 중리길 7-34,36.154101,128.5832387,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B262,01,군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,36.2658005,128.5768088,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B262,02,군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,36.2658005,128.5768088,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B301,01,한국산업단지공단 대구지역본부,대구광역시 달서구 성서공단로 217,35.8359798,128.5063884,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B301,02,한국산업단지공단 대구지역본부,대구광역시 달서구 성서공단로 217,35.8359798,128.5063884,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21B301,03,한국산업단지공단 대구지역본부,대구광역시 달서구 성서공단로 217,35.8359798,128.5063884,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21C219,21,근로복지공단 대구병원,대구광역시 북구 학정로 515,35.951406,128.564869,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21C219,22,근로복지공단 대구병원,대구광역시 북구 학정로 515,35.951406,128.564869,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21C228,21,대구성서경찰서,대구광역시 달서구 달구벌대로259길 15,35.853128,128.509392,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21C228,22,대구성서경찰서,대구광역시 달서구 달구벌대로259길 15,35.853128,128.509392,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21E401,91,낙동강 물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.6539132,128.4221178,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21E401,92,낙동강 물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.6539132,128.4221178,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21E401,93,낙동강 물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.6539132,128.4221178,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME21E401,94,낙동강 물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.6539132,128.4221178,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C189,01,군위경찰서,대구광역시 군위군 군위읍 중앙길 74,36.2347847,128.5666862,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C193,01,군위군노인복지관,대구광역시 군위군 군위읍 군청로 98-6,36.2320257,128.5706331,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C1A1,01,대구달서경찰서,대구광역시 달서구 학산로55,35.8300093,128.5338376,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C1A2,01,대구재활센터,대구광역시 달서구 호산동로 102,35.8442461,128.4860036,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C1A3,01,비원노인복지관,대구광역시 서구 서대구로 268,35.8819033,128.5557923,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C1A4,01,달성군종합사회복지관,대구광역시 달성군 논공읍 논공로 697-9,35.7302262,128.4517363,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C250,01,논공(대구)휴게소(5번국도),대구광역시 달성군 논공읍 삼리리 538-4,35.7642989,128.4020386,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C250,02,논공(대구)휴게소(5번국도),대구광역시 달성군 논공읍 삼리리 538-4,35.7642989,128.4020386,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C251,01,대구동부경찰서,대구광역시 동구 반야월북로 209,35.8739669,128.7202251,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C251,02,대구동부경찰서,대구광역시 동구 반야월북로 209,35.8739669,128.7202251,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C252,01,대구남부경찰서,대구광역시 남구 대명로 249,35.8425421,128.5840598,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C252,02,대구남부경찰서,대구광역시 남구 대명로 249,35.8425421,128.5840598,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C253,01,한국산업인력공단 대구지역본부,대구광역시 달서구 갈산동 971-6,35.83590547,128.50580664,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22C253,02,한국산업인력공단 대구지역본부,대구광역시 달서구 갈산동 971-6,35.83590547,128.50580664,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D191,01,복현지구대,대구광역시 북구 경진로1길 50,35.8941604,128.617994,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D192,01,대곡파출소,대구광역시 달서구 갈밭로 51,35.8030751,128.5287758,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D1C0,01,강북지구대,대구광역시 북구 동암로 171,35.9436296,128.5696827,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D245,01,군위전통시장 주차타워,대구광역시 군위군 군위읍 서부리 9-5,36.2405333,128.5678494,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D245,02,군위전통시장 주차타워,대구광역시 군위군 군위읍 서부리 9-5,36.2405333,128.5678494,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D254,01,화원파출소,대구광역시 달성군 화원읍 명천로 100,35.8025315,128.5070956,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME22D254,02,화원파출소,대구광역시 달성군 화원읍 명천로 100,35.8025315,128.5070956,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23A218,21,대구지방기상청,대구광역시 동구 효동로2길 10,35.8784641,128.6530046,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23A218,22,대구지방기상청,대구광역시 동구 효동로2길 10,35.8784641,128.6530046,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23B113,01,군위군청,대구광역시 군위군 군위읍 동부리 290,36.2427968,128.5716618,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23B114,01,대구광역시교통연수원,대구광역시 수성구 지산동 761-10,35.8302171,128.630496,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23B115,01,남구시니어행복센터,대구광역시 남구 대명동 1600-7,35.8409928,128.5610222,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME23B186,01,망우당공원 택시쉼터,대구광역시 동구 효동로2길 93 (효목동),35.8762776,128.6561679,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A243,21,대구광역시 군위군청,대구광역시 군위군 군위읍 군청로 220,36.2419899,128.5722207,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A243,22,대구광역시 군위군청,대구광역시 군위군 군위읍 군청로 220,36.2419899,128.5722207,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A244,21,군위 전투전승기념공원,대구광역시 군위군 삼국유사면 동부로 81,36.1107933,128.7465163,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A244,22,군위 전투전승기념공원,대구광역시 군위군 삼국유사면 동부로 81,36.1107933,128.7465163,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A248,21,비슬산관광지 주차장,대구광역시 달성군 유가읍 용리 산17-13,35.6925406,128.5048722,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24A248,22,비슬산관광지 주차장,대구광역시 달성군 유가읍 용리 산17-13,35.6925406,128.5048722,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B142,01,성서운동장,대구광역시 달서구 선원로133,35.860444,128.506337,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B143,01,장기공원 주차장,대구광역시 달서구 문화회관 4길22-7,35.843916,128.522143,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B144,01,효령면행정복지센터,대구광역시 군위군 효령면 치산효령로 2400,36.156755,128.585307,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B207,01,대구경북지방중소벤처기업청 청사,대구광역시 달서구 성서4차 점단로122-11,35.85,128.514873,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B207,02,대구경북지방중소벤처기업청 청사,대구광역시 달서구 성서4차 점단로122-11,35.85,128.514873,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B208,01,한국수자원공사 달성보,대구광역시 달성군 논공읍 비슬로1193,35.736518,128.419961,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME24B208,02,한국수자원공사 달성보,대구광역시 달성군 논공읍 비슬로1193,35.736518,128.419961,기후에너지환경부,Y,N,N,2026-08-03 12:40:16
ME25C165,01,군위농산물 푸드유통센터,대구광역시 군위군 군위읍 도군로 2695,36.2437766,128.5652236,기후부,Y,N,N,2026-08-03 12:40:16
ME25C166,01,농기계사업소 동부분소,대구광역시 군위군 산성면 산성가음로 998,36.1466208,128.7124166,기후부,Y,N,N,2026-08-03 12:40:16
ME25C167,01,학산공원 삼거리 주차장,대구광역시 달서구 본동 1118,35.8324695,128.5386968,기후부,Y,N,N,2026-08-03 12:40:16
ME25C168,01,E-share 대구샘기억학교,대구광역시 달서구 진천로 9,35.8106756,128.521419,기후부,Y,N,N,2026-08-03 12:40:16
ME25C169,01,E-share 덕수복지재단 미소마을,대구광역시 달성군 다사읍 다사로 603,35.8517436,128.4497071,환경부,Y,N,N,2026-08-03 12:40:16
ME25C170,01,신서혁신도시 나불지 공영주차장 2,대구광역시 동구 각산동 1131,35.8795815,128.7181757,기후부,Y,N,N,2026-08-03 12:40:16
ME25C171,01,동촌유원지 3 공영주차장 2,대구광역시 동구 효목동 1182,35.877799,128.6552914,기후부,Y,N,N,2026-08-03 12:40:16
ME25C172,01,E-share 대불노인복지관,대구광역시 북구 복현로 125,35.898781,128.6167825,기후부,Y,N,N,2026-08-03 12:40:16
ME25C173,01,산격4동 공영주차장,대구광역시 북구 산격로19길 4,35.8990036,128.606817,기후부,Y,N,N,2026-08-03 12:40:16
ME25C276,21,전망대주차장,대구광역시 군위군 삼국유사면 삼국유사로 418,36.1212955,128.7933297,환경부,Y,N,N,2026-08-03 12:40:16
ME25C276,22,전망대주차장,대구광역시 군위군 삼국유사면 삼국유사로 418,36.1212955,128.7933297,환경부,Y,N,N,2026-08-03 12:40:16
ME25C277,21,수밭근린공원 주차장,대구광역시 달서구 도원동 885-1,35.7995228,128.5493043,기후부,Y,N,N,2026-08-03 12:40:16
ME25C277,22,수밭근린공원 주차장,대구광역시 달서구 도원동 885-1,35.7995228,128.5493043,기후부,Y,N,N,2026-08-03 12:40:16
ME25C278,21,국립대구박물관(북문 주차장) (2),대구광역시 수성구 청호로 321,35.8465744,128.6385553,기후부,Y,N,N,2026-08-03 12:40:16
ME25C278,22,국립대구박물관(북문 주차장) (2),대구광역시 수성구 청호로 321,35.8465744,128.6385553,기후부,Y,N,N,2026-08-03 12:40:16
ME25C424,21,화산마을주차장,대구광역시 군위군 삼국유사면 화산길 619-17,36.0984704,128.7735435,기후부,Y,N,N,2026-08-03 12:40:16
ME25C424,22,화산마을주차장,대구광역시 군위군 삼국유사면 화산길 619-17,36.0984704,128.7735435,기후부,Y,N,N,2026-08-03 12:40:16
ME25C424,23,화산마을주차장,대구광역시 군위군 삼국유사면 화산길 619-17,36.0984704,128.7735435,기후부,Y,N,N,2026-08-03 12:40:16
ME25C424,24,화산마을주차장,대구광역시 군위군 삼국유사면 화산길 619-17,36.0984704,128.7735435,기후부,Y,N,N,2026-08-03 12:40:16
ME25C425,01,달성군 보건소 주차장,대구광역시 달성군 현풍읍 현풍동로 116,35.6917521,128.444391,기후부,Y,N,N,2026-08-03 12:40:16
ME25C425,02,달성군 보건소 주차장,대구광역시 달성군 현풍읍 현풍동로 116,35.6917521,128.444391,기후부,Y,N,N,2026-08-03 12:40:16
ME25C425,03,달성군 보건소 주차장,대구광역시 달성군 현풍읍 현풍동로 116,35.6917521,128.444391,기후부,Y,N,N,2026-08-03 12:40:16
ME25C425,04,달성군 보건소 주차장,대구광역시 달성군 현풍읍 현풍동로 116,35.6917521,128.444391,기후부,Y,N,N,2026-08-03 12:40:16
ME25C426,21,신서혁신도시 나불지 공영주차장 1,대구광역시 동구 각산동 1131,35.8795815,128.7181757,기후부,Y,N,N,2026-08-03 12:40:16
ME25C426,22,신서혁신도시 나불지 공영주차장 1,대구광역시 동구 각산동 1131,35.8795815,128.7181757,기후부,Y,N,N,2026-08-03 12:40:16
ME25C426,23,신서혁신도시 나불지 공영주차장 1,대구광역시 동구 각산동 1131,35.8795815,128.7181757,기후부,Y,N,N,2026-08-03 12:40:16
ME25C426,24,신서혁신도시 나불지 공영주차장 1,대구광역시 동구 각산동 1131,35.8795815,128.7181757,기후부,Y,N,N,2026-08-03 12:40:16
ME25C427,21,동촌유원지 3 공영주차장 1,대구광역시 동구 효목동 1182,35.877799,128.6552914,기후부,Y,N,N,2026-08-03 12:40:16
ME25C427,22,동촌유원지 3 공영주차장 1,대구광역시 동구 효목동 1182,35.877799,128.6552914,기후부,Y,N,N,2026-08-03 12:40:16
ME25C427,23,동촌유원지 3 공영주차장 1,대구광역시 동구 효목동 1182,35.877799,128.6552914,기후부,Y,N,N,2026-08-03 12:40:16
ME25C427,24,동촌유원지 3 공영주차장 1,대구광역시 동구 효목동 1182,35.877799,128.6552914,기후부,Y,N,N,2026-08-03 12:40:16
ME25C428,21,국립대구박물관(북문 주차장) (1),대구광역시 수성구 청호로 321,35.8455739,128.638342,기후부,Y,N,N,2026-08-03 12:40:16
ME25C428,22,국립대구박물관(북문 주차장) (1),대구광역시 수성구 청호로 321,35.8455739,128.638342,기후부,Y,N,N,2026-08-03 12:40:16
ME25C428,23,국립대구박물관(북문 주차장) (1),대구광역시 수성구 청호로 321,35.8455739,128.638342,기후부,Y,N,N,2026-08-03 12:40:16
ME25C428,24,국립대구박물관(북문 주차장) (1),대구광역시 수성구 청호로 321,35.8455739,128.638342,기후부,Y,N,N,2026-08-03 12:40:16
AH000019,01,대구 KC타운,대구광역시 수성구 알파시티1로 232,35.838835032,128.6838783,아하(주),Y,N,N,2026-08-03 12:40:16
AH000052,01,대구 산격보성아파트 (대성),대구광역시 북구 동북로37길 13-10,35.9002074,128.6127503,아하(주),Y,Y,N,2026-08-03 12:40:16
AH000052,02,대구 산격보성아파트 (대성),대구광역시 북구 동북로37길 13-10,35.9002074,128.6127503,아하(주),Y,Y,N,2026-08-03 12:40:16
AH000082,01,대구 CTR모빌리티,대구광역시 달성군 구지면 국가산단대로39길 100,35.6507195,128.4088781,(주)아하,Y,Y,N,2026-08-03 12:40:16
AH000082,02,대구 CTR모빌리티,대구광역시 달성군 구지면 국가산단대로39길 100,35.6507195,128.4088781,(주)아하,Y,Y,N,2026-08-03 12:40:16
AH000082,03,대구 CTR모빌리티,대구광역시 달성군 구지면 국가산단대로39길 100,35.6507195,128.4088781,(주)아하,Y,Y,N,2026-08-03 12:40:16
AH000082,04,대구 CTR모빌리티,대구광역시 달성군 구지면 국가산단대로39길 100,35.6507195,128.4088781,(주)아하,Y,Y,N,2026-08-03 12:40:16
ALAL0013,01,대영빌딩,대구광역시 동구 효신로 74,35.878151,128.631592,아론,N,Y,N,2026-08-03 12:40:16
