statId,statNm,addr,lat,lng,chargers,parkingFree_Y,parkingFree_N,parkingFree_mode
EV006188,대구동구 영조아름다운나날3단지4,대구광역시 동구 동호로 132,35.865141649,128.73161819,2,2,0,Y
EV006219,대구달성 세천한라비발디1,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,1,1,0,Y
EV006220,대구달성 세천한라비발디2,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,1,1,0,Y
EV006225,대구달성 세천한라비발디3,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,2,2,0,Y
EV006226,대구달성 세천한라비발디4,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,1,1,0,Y
EV006227,대구달성 세천한라비발디5,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,2,2,0,Y
EV006228,대구달성 세천한라비발디6,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,2,2,0,Y
EV006229,대구달성 세천한라비발디7,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,1,1,0,Y
EV006284,대구수성 월드메르디앙이스턴카운티1,대구광역시 수성구 범어천로 190,35.864011904,128.62200987,1,1,0,Y
EV006285,대구수성 월드메르디앙이스턴카운티2,대구광역시 수성구 범어천로 190,35.863874800,128.62160577,2,2,0,Y
EV006286,대구수성 월드메르디앙이스턴카운티3,대구광역시 수성구 범어천로 190,35.863773950,128.62240079,1,1,0,Y
EV006297,대구수성 고려주택산장맨션,대구광역시 수성구 교학로 111,35.847406343,128.65031282,2,2,0,Y
EV006481,대구북구 LH천년나무5단지 501동,대구광역시 북구 내곡로 69,35.903144124,128.51182618,4,4,0,Y
EV006497,대구달서 상인역모아엘가파크뷰1,대구광역시 달서구 상화북로 162,35.810761225,128.54219734,4,4,0,Y
EV006504,대구북구 LH천년나무5단지 504동,대구광역시 북구 내곡로 69,35.903144124,128.51182618,3,3,0,Y
EV006505,대구북구 LH천년나무5단지 506동,대구광역시 북구 내곡로 69,35.903144124,128.51182618,3,3,0,Y
EV006610,대구북구 태전한라아파트,대구광역시 북구 태전로7길 13,35.922876222,128.54328653,2,2,0,Y
EV006614,대구달성 세천한라비발디8,대구광역시 달성군 다사읍 세천로 187,35.877328097,128.47979713,5,5,0,Y
EV006615,대구달성 세천한라비발디9,대구광역시 달성군 다사읍 세천로 187,35.8773281,128.4797971,2,2,0,Y
EV006616,대구달성 세천한라비발디10,대구광역시 달성군 다사읍 세천로 187,35.877328097,128.47979713,3,3,0,Y
EV006617,대구달성 세천한라비발디11,대구광역시 달성군 다사읍 세천로 187,35.877328097,128.47979713,3,0,3,N
EV006712,대구동구 대구무역회관,대구광역시 동구 동대구로 489,35.874208512,128.62482043,3,3,0,Y
EV006766,대구북구 LH칠곡7단지아파트 1,대구광역시 북구 학남로 60,35.947180607,128.56972976,2,2,0,Y
EV006767,대구북구 LH칠곡7단지아파트 2,대구광역시 북구 학남로 60,35.947061147,128.56921762,2,2,0,Y
EV006768,대구북구 LH칠곡7단지아파트 3,대구광역시 북구 학남로 60,35.947515018,128.56902700,2,2,0,Y
EV006840,대구북구 공작한양아파트,대구광역시 북구 구암로21길 38,35.935440634,128.55453042,4,4,0,Y
EV006878,대구수성 범어롯데캐슬 1,대구광역시 수성구 동대구로 300,35.856786295,128.62734627,3,3,0,Y
EV006879,대구수성 범어롯데캐슬 2,대구광역시 수성구 동대구로 300,35.856484575,128.62666896,4,4,0,Y
EV006886,대구북구 칠곡3차보성타운,대구광역시 북구 칠곡중앙대로126길 7-12,35.951335628,128.55583097,5,5,0,Y
EV007027,대구중구 신성미소시티아파트,대구광역시 중구 달구벌대로 2051,35.866757731,128.58872694,9,9,0,Y
EV007037,대구달서 월성주공1단지아파트,대구광역시 달서구 월곡로94길 30,35.832414493,128.52590619,10,10,0,Y
EV007155,대구북구 칠곡우방하이츠1,대구광역시 북구 구리로 26,35.946152257,128.55743099,5,5,0,Y
EV007156,대구북구 칠곡우방하이츠2,대구광역시 북구 구리로 26,35.945870549,128.55736950,2,2,0,Y
EV007238,대구북구 오페라삼정그린코아더베스트,대구광역시 북구 침산로 100,35.885196044,128.59131802,7,7,0,Y
EV007253,대구북구 대구노원한신더휴1,대구광역시 북구 노원로10길 40,35.889662667,128.56924682,4,4,0,Y
EV007254,대구북구 대구노원한신더휴2,대구광역시 북구 노원로10길 40,35.891505140,128.56755003,3,3,0,Y
EV007255,대구북구 대구노원한신더휴3,대구광역시 북구 노원로10길 40,35.890663077,128.56751128,3,3,0,Y
EV007305,대구북구 칠곡주공그린빌6단지,대구광역시 북구 학정동로 10,35.945114917,128.56782159,8,8,0,Y
EV007345,대구수성 청구성조타운,대구광역시 수성구 국채보상로 846,35.866594147,128.62268170,10,10,0,Y
EV007346,대구북구 금호LH천년나무8단지,대구광역시 북구 내곡로 15,35.898976391,128.50875317,5,5,0,Y
EV007493,대구북구 동서변리벤빌1,대구광역시 북구 서변로 106,35.924974495,128.59697442,2,2,0,Y
EV007494,대구북구 동서변리벤빌2,대구광역시 북구 서변로 106,35.924974495,128.59697442,2,2,0,Y
EV007630,대구달성 국태모닝포유아파트,대구광역시 달성군 가창면 가창로216길 55,35.803914043,128.62413316,5,5,0,Y
EV007654,대구북구 칠곡2차영남타운1,대구광역시 북구 팔거천동로24길 40,35.931718910,128.56066317,3,3,0,Y
EV007655,대구북구 칠곡2차영남타운2,대구광역시 북구 팔거천동로24길 40,35.931718910,128.56066317,3,3,0,Y
EV007656,대구북구 칠곡2차영남타운3,대구광역시 북구 팔거천동로24길 40,35.931718910,128.56066317,3,3,0,Y
EV007657,대구달서 상인역모아엘가파크뷰2,대구광역시 달서구 상화북로 162,35.810701813,128.54156005,2,2,0,Y
EV007658,대구달서 상인역모아엘가파크뷰3,대구광역시 달서구 상화북로 162,35.810589507,128.54171630,2,2,0,Y
EV007739,대구광역시 신암보성1차타운,대구광역시 동구 큰고개로 23,35.8858742,128.6238042,4,4,0,Y
EV007837,대구중구 반월당삼정그린코아,대구광역시 중구 중앙대로67길 10,35.863508410,128.59214144,6,6,0,Y
EV007970,대구동구 문화아파트,대구광역시 동구 동촌로14길 14,35.887037833,128.64912573,5,5,0,Y
EV008138,대구수성 범어숲화성파크드림1,대구광역시 수성구 동대구로 376,35.864218918,128.62731137,3,3,0,Y
EV008139,대구수성 범어숲화성파크드림2,대구광역시 수성구 동대구로 376,35.864201952,128.62739958,2,2,0,Y
EV008140,대구수성 범어숲화성파크드림3,대구광역시 수성구 동대구로 376,35.864528852,128.62776119,6,6,0,Y
EV008152,대구북구 연경숲아파트1,대구광역시 북구 연경중앙로 55,35.948913423,128.61545057,8,8,0,Y
EV008153,대구북구 연경숲아파트2,대구광역시 북구 연경중앙로 55,35.948043000,128.61676361,8,8,0,Y
EV008162,대구달서 상인서한타운1,대구광역시 달서구 상인서로 46,35.815903992,128.54592580,2,2,0,Y
EV008163,대구달서 상인서한타운2,대구광역시 달서구 상인서로 46,35.815996882,128.54500929,3,3,0,Y
EV008164,대구달서 상인서한타운3,대구광역시 달서구 상인서로 46,35.8152372,128.5438173,3,3,0,Y
EV008233,대구북구 칠곡공작한양아파트2,대구광역시 북구 구암로21길 38,35.936121992,128.55393155,2,2,0,Y
EV008234,대구북구 칠곡공작한양아파트3,대구광역시 북구 구암로21길 38,35.935146211,128.55412852,5,5,0,Y
EV008289,대구북구 대구노원한신더휴4,대구광역시 북구 노원로10길 40,35.890765000,128.56971155,3,3,0,Y
EV008290,대구북구 대구노원한신더휴5,대구광역시 북구 노원로10길 40,35.890904149,128.56871760,5,5,0,Y
EV008365,대구동구 신천LH아파트,대구광역시 동구 동부로 1,35.874923774,128.61226103,3,3,0,Y
EV008499,국민은행 대구지점,대구광역시 중구 중앙대로 401(남일동),35.8688367,128.5934025,3,0,3,N
EV008555,대구서구 황제맨션아파트,대구광역시 서구 통학로 46,35.865018634,128.56533466,6,6,0,Y
EV008582,대구북구 칠곡2차영남타운4,대구광역시 북구 팔거천동로24길 40,35.933066213,128.56094650,3,0,3,N
EV008583,대구북구 칠곡주공그린빌6단지2,대구광역시 북구 학정동로 10,35.944039602,128.56706872,3,3,0,Y
EV008584,대구북구 칠곡주공그린빌6단지3,대구광역시 북구 학정동로 10,35.946153595,128.56832972,3,3,0,Y
EV008597,대구동구 왕산우방타운,대구광역시 동구 파계로6길 30,35.939115658,128.64114370,5,0,5,N
EV008719,대구북구 칠곡2차영남타운5,대구광역시 북구 팔거천동로24길 40,35.932693959,128.56116079,5,0,5,N
EV008720,대구북구 칠곡2차영남타운6,대구광역시 북구 팔거천동로24길 40,35.933467718,128.55986852,3,0,3,N
EV008877,대구중구 라이프아파트,대구광역시 중구 태평로 177,35.874865390,128.59764777,2,0,2,N
EV008882,대구북구 대구금호LH천년나무1단지4,대구광역시 북구 한강로 55,35.898756011,128.51424037,3,0,3,N
EV008883,대구북구 대구금호LH천년나무1단지5,대구광역시 북구 한강로 55,35.898865905,128.51395107,2,0,2,N
EV008884,대구북구 대구금호LH천년나무1단지6,대구광역시 북구 한강로 55,35.897776895,128.51455609,2,0,2,N
EV008937,대구북구 LH천년나무8단지2,대구광역시 북구 내곡로 15,35.898579300,128.50844105,3,0,3,N
EV008938,대구북구 LH천년나무8단지3,대구광역시 북구 내곡로 15,35.897546964,128.50848238,5,5,0,Y
EV008939,대구북구 LH천년나무8단지4,대구광역시 북구 내곡로 15,35.898518635,128.50896599,5,0,5,N
EV008940,대구북구 LH천년나무8단지5,대구광역시 북구 내곡로 15,35.897832672,128.50905265,3,3,0,Y
EV008969,대구달서 상인우방타운,대구광역시 달서구 상인서로 65,35.815562554,128.54300792,2,0,2,N
EV008970,대구수성 수성태왕아너스1,대구광역시 수성구 들안로77길 30,35.865015928,128.61750795,3,0,3,N
EV008971,대구수성 수성태왕아너스2,대구광역시 수성구 들안로77길 30,35.864936724,128.61736032,2,0,2,N
EV010181,대구북구 학정청아람1,대구광역시 북구 학정로110길 29,35.954299340,128.56656217,8,8,0,Y
EV010182,대구북구 학정청아람2,대구광역시 북구 학정로110길 29,35.952980018,128.56658056,8,8,0,Y
EV010192,대구북구 오페라삼정그린코아더베스트3,대구광역시 북구 침산로 100,35.884467662,128.59098397,2,2,0,Y
EV010196,대구북구 오페라삼정그린코아더베스트2,대구광역시 북구 침산로 100,35.884908297,128.59105369,2,2,0,Y
EV010197,대구북구 오페라삼정그린코아더베스트4,대구광역시 북구 침산로 100,35.884423241,128.59178591,2,2,0,Y
EV010198,대구북구 오페라삼정그린코아더베스트5,대구광역시 북구 침산로 100,35.884772099,128.59198114,2,2,0,Y
EV010418,대구북구 칠곡그린빌4단지아파트1,대구광역시 북구 구암서로 22,35.936442943,128.56558992,9,9,0,Y
EV010419,대구북구 칠곡그린빌4단지아파트2,대구광역시 북구 구암서로 22,35.936442943,128.56558992,4,4,0,Y
EV010420,대구북구 칠곡그린빌4단지아파트3,대구광역시 북구 구암서로 22,35.936442943,128.56558992,4,4,0,Y
EV010542,대구동구 동신우방아파트1,대구광역시 동구 송라로11길 86,35.871383093,128.61444877,3,3,0,Y
EV010543,대구동구 동신우방아파트2,대구광역시 동구 송라로11길 86,35.871530062,128.61463698,2,2,0,Y
EV011212,대구달성 에코폴리스 동화아이위시2차3,대구광역시 달성군 다사읍 서재로7길 23,35.868095,128.4906389,11,11,0,Y
EV011762,대구북구 칠곡3차보성타운 4,대구광역시 북구 칠곡중앙대로126길 7-12,35.951026867,128.55442881,5,5,0,Y
EV012251,대구동구 경북대학교병원,대구광역시 동구 혁신대로78길 25,35.8735792,128.7426387,5,0,5,N
EV012379,대구수성 시지청솔타운 1,"대구광역시 수성구 고산로 70 (신매동, 청솔타운)",35.837200899,128.70556838,6,0,6,N
EV012380,대구수성 시지청솔타운 2,"대구광역시 수성구 고산로 70 (신매동, 청솔타운)",35.836236560,128.70526000,4,0,4,N
EV012381,대구수성 지산한라타운,대구광역시 수성구 지범로22길 9,35.8222804,128.6360873,4,0,4,N
EV012411,대구서구 서대구역반도유보라센텀 1,"대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)",35.8754065,128.5573684,5,0,5,N
EV012412,대구서구 서대구역반도유보라센텀 2,"대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)",35.8754065,128.5573684,6,0,6,N
EV012413,대구서구 서대구역반도유보라센텀 3,"대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)",35.8754065,128.5573684,8,0,8,N
EV012414,대구서구 서대구역반도유보라센텀 4 (급속),"대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)",35.8754065,128.5573684,3,0,3,N
EV012548,대구동구 KB국민은행 신암동,대구광역시 동구 아양로 34 (신암동),35.8816336,128.6179116,2,0,2,N
EV012553,대구달서 본리동종합금융센터,대구광역시 달서구 당산로 40,35.840861100,128.54503156,1,0,1,N
EV012621,대구달성 대실역e편한세상아파트 1,대구광역시 달성군 다사읍 죽곡1길 42 (대실역 e-편한세상),35.8551824,128.4618916,3,0,3,N
EV012622,대구달성 대실역e편한세상아파트 2,대구광역시 달성군 다사읍 죽곡1길 42 (대실역 e-편한세상),35.8551824,128.4618916,5,0,5,N
EV012623,대구달성 대실역e편한세상아파트 3,대구광역시 달성군 다사읍 죽곡1길 42 (대실역 e-편한세상),35.8551824,128.4618916,5,0,5,N
EV012624,대구달성 대실역e편한세상아파트 4,대구광역시 달성군 다사읍 죽곡1길 42 (대실역 e-편한세상),35.8551824,128.4618916,5,0,5,N
EV012641,대구서구 광장타운1차아파트 2,대구광역시 서구 달구벌대로 1707,35.8576944,128.5523824,8,0,8,N
EV012778,대구수성 아크로타워 1,대구광역시 수성구 달구벌대로 2570,35.858372146,128.64413286,7,0,7,N
EV012779,대구수성 아크로타워 2,대구광역시 수성구 달구벌대로 2570,35.858372146,128.64413286,8,0,8,N
EV012895,대구달서 성서종합금융센터,대구광역시 달서구 계대동문로 116 (이곡동),35.8551004,128.5052321,1,0,1,N
EV013088,대구남구 개나리맨션,대구광역시 남구 대명로 117,35.839872789,128.57003713,3,0,3,N
EV013291,대구동구 금사리하이빌,"대구광역시 동구 해동로 254 (검사동, 금사리하이빌)",35.8833264,128.6555894,3,0,3,N
EV013465,대구서구 삼익뉴타운 1,대구광역시 서구 평리로 236,35.8597892,128.5481061,1,0,1,N
EV013466,대구서구 삼익뉴타운 2,대구광역시 서구 평리로 236,35.8606653,128.547946,1,0,1,N
EV013467,대구서구 삼익뉴타운 3,대구광역시 서구 평리로 236,35.8615318,128.5478411,1,0,1,N
EV013468,대구서구 삼익뉴타운 4,대구광역시 서구 평리로 236,35.8606492,128.5491966,3,0,3,N
EV013469,대구서구 삼익뉴타운 5,대구광역시 서구 평리로 236,35.8610942,128.5489285,3,0,3,N
EV013470,대구서구 삼익뉴타운 6,대구광역시 서구 평리로 236,35.8620063,128.5487802,3,0,3,N
EV013471,대구서구 삼익뉴타운 7,대구광역시 서구 평리로 236,35.8610133,128.5503107,2,0,2,N
EV013472,대구서구 삼익뉴타운 8,대구광역시 서구 평리로 236,35.8618264,128.5501494,3,0,3,N
EV013667,대구수성 파동태왕리더스,"대구광역시 수성구 파동로 105 (파동, 태왕리더스파동)",35.8132467,128.6163169,3,0,3,N
EV013751,대구북구 로얄패밀리A동,대구광역시 북구 호국로57길 30-8,35.9277012,128.5951986,1,0,1,N
EV013752,대구북구 로뎀나무아래,대구광역시 북구 대학로9길 24-20,35.8928319,128.6067584,1,0,1,N
EV013753,대구북구 오로라,대구광역시 북구 주좌길 26-8,35.9501342,128.5688498,1,0,1,N
EV013761,대구수성 영원무역 대구만촌동건물,대구광역시 수성구 달구벌대로 2575,35.8593539,128.6444010,2,0,2,N
EV013869,대구동구 국가정보자원관리원 대구센터,대구광역시 동구 도장길 55-25 (도학동),35.967339,128.7055059,7,0,7,N
EV013892,대구동구 노을,대구광역시 동구 반야월로 271-41,35.8725592,128.7200885,1,0,1,N
EV013893,대구북구 로얄패밀리B동,대구광역시 북구 호국로57길 30-10,35.9278177,128.595251,1,0,1,N
