pkltId,pkltNm,lat,lng,roadNmAddr,lotnoAddr,유료무료,요금수준,일반1시간요금,일반1일요금,결제수단,collected_at
150-2-000029,노외(공한지),35.859855,128.578936,,대구광역시 중구 남산동 2621-5,무료,일반주차장,,,,2026-08-03 12:10:21
150-2-000030,시청광장(부설) 공영주차장,35.870887,128.601349,대구광역시 중구 국채보상로131길 17,대구광역시 중구 동인동2가 2-1,유료,일반주차장,,10000.0,,2026-08-03 12:10:21
150-2-000032,율하동 1177 공한지주차장,35.86627261,128.69098007,,대구광역시 동구 율하동 1177,,,,,,2026-08-03 12:10:21
150-2-000033,측백향 커뮤니티센터 주차장,35.9189585,128.6621228,대구 동구 도평로 245,대구 동구 도동 470-1,,,,,,2026-08-03 12:10:21
150-2-000034,노외(공한지),35.860746,128.605857,,대봉동 31-14,,,,,,2026-08-03 12:10:21
150-2-000035,노외(공한지),35.861009,128.595168,,남산동 687-12 외 1필지,,,,,,2026-08-03 12:10:21
150-2-000036,노외(공한지),35.866756,128.580218,,대신동 289-14,,,,,,2026-08-03 12:10:21
150-2-000037,노외(공한지),35.86033,128.606033,,대봉동 31-16,,,,,,2026-08-03 12:10:21
150-2-000038,노외(공한지),35.860173,128.606153,,대봉동 31-26,,,,,,2026-08-03 12:10:21
150-3-000001,군위군보건소 주차장,36.22914796,128.56945269,대구 군위군 군위읍 군청로 70,대구 군위군 군위읍 동부리 679,,,,,,2026-08-03 12:10:21
150-4-000113,동아백화점 쇼핑점 주차장,35.86633351,128.59184159,대구 중구 달구벌대로 2085,대구 중구 덕산동 53-3,유료,,0.0,33000.0,카드,2026-08-03 12:10:21
151-1-000001,강동로(1),35.868262,128.622976,,대구광역시 동구 신천동 149-31,무료,,,,,2026-08-03 12:10:21
151-1-000002,강동로(2),35.868418,128.623307,,대구광역시 동구 신천동 146-1,무료,,,,,2026-08-03 12:10:21
151-1-000003,공항3차아파트 (남),35.910076,128.646635,,대구광역시 동구 도동 1054-39,무료,,,,,2026-08-03 12:10:21
151-1-000004,공항3차아파트 (북),35.91077,128.646657,,대구광역시 동구 도동 20-5,무료,,,,,2026-08-03 12:10:21
151-1-000005,공항3차아파트 (서),35.910534,128.646054,,대구광역시 동구 도동 20-6,무료,,,,,2026-08-03 12:10:21
151-1-000006,국채보상로171길,35.868089,128.622478,,대구광역시 동구 신천동 149-44,무료,,,,,2026-08-03 12:10:21
151-1-000007,현대아울렛앞 노상공영,35.86975,128.627247,,대구광역시 동구 신천동 315-4,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
151-1-000008,대구228기념 학생도서관 앞,35.889711,128.633847,,대구광역시 동구 신암동 70-2,무료,,,,,2026-08-03 12:10:21
151-1-000009,대구관광 고등학교 앞,35.890329,128.63257,,대구광역시 동구 신암동 80,무료,,,,,2026-08-03 12:10:21
151-1-000010,대구동부경찰서 (1),35.873693,128.719986,,대구광역시 동구 각산동 224-1,무료,,,,,2026-08-03 12:10:21
151-1-000011,대구동부경찰서 (2),35.87369,128.72006,,대구광역시 동구 각산동 224-1,무료,,,,,2026-08-03 12:10:21
151-1-000012,대구동부고용복지플러스 센터 앞,35.881231,128.616553,,대구광역시 동구 신암동 165-20,무료,,,,,2026-08-03 12:10:21
151-1-000013,대구동신초등학교 앞,35.876778,128.615581,,대구광역시 동구 신암동 489-6,무료,,,,,2026-08-03 12:10:21
151-1-000014,동내로,35.873058,128.733846,,대구광역시 동구 괴전동 117-67,무료,,,,,2026-08-03 12:10:21
151-1-000015,동대구로 (1),35.881112,128.626585,,대구광역시 동구 신암동 259-2,무료,,,,,2026-08-03 12:10:21
151-1-000016,동대구로 (2),35.873239,128.625085,,대구광역시 동구 신천동 92,무료,,,,,2026-08-03 12:10:21
151-1-000017,동대구로1 공영주차장,35.875326,128.626094,,대구광역시 동구 신천동 742,유료,일반주차장,,10000.0,현금,2026-08-03 12:10:21
151-1-000018,동대구로2 공영주차장,35.87275,128.625806,,대구광역시 동구 신천동 293-5,유료,일반주차장,,10000.0,현금,2026-08-03 12:10:21
151-1-000020,동대구반도유보라 아파트 (남),35.875605,128.618755,,대구광역시 동구 신천동 15-2,무료,,,,,2026-08-03 12:10:21
151-1-000021,동대구반도유보라 아파트 (동),35.876458,128.620041,,대구광역시 동구 신천동 27-4,무료,,,,,2026-08-03 12:10:21
151-1-000022,동대구반도유보라 아파트 (서),35.875773,128.617191,,대구광역시 동구 신천동 1-10,무료,,,,,2026-08-03 12:10:21
151-1-000023,동대구아이유쉘 아파트 앞,35.880483,128.618382,,대구광역시 동구 신암동 171-17,무료,,,,,2026-08-03 12:10:21
151-1-000024,동대구초등서편 공영주차장,35.880674,128.619194,,대구광역시 동구 신암동 210-6,유료,일반주차장,,8000.0,현금,2026-08-03 12:10:21
151-1-000025,동부로28길,35.874856,128.628349,,대구광역시 동구 신천동 334-11,무료,,,,,2026-08-03 12:10:21
151-1-000026,동부로30길 (1),35.867534,128.628687,,대구광역시 동구 신천동 303-1,무료,,,,,2026-08-03 12:10:21
151-1-000027,동부로30길 (2),35.8695,128.628253,,대구광역시 동구 신천동 314-1,유료,일반주차장,,5000.0,현금,2026-08-03 12:10:21
151-1-000028,동부로30길 (3),35.869653,128.62828,,대구광역시 동구 신천동 314-12,유료,일반주차장,,5000.0,현금,2026-08-03 12:10:21
151-1-000029,동부로32길 (1),35.872894,128.629734,,대구광역시 동구 신천동 457,무료,,,,,2026-08-03 12:10:21
151-1-000030,동부로32길 (2),35.876655,128.630293,,대구광역시 동구 신천동 427-11,무료,,,,,2026-08-03 12:10:21
151-1-000031,동부로34길 (1),35.8736,128.633693,,대구광역시 동구 신천동 487,무료,,,,,2026-08-03 12:10:21
151-1-000032,동부로34길 (2),35.873017,128.633629,,대구광역시 동구 신천동 489-1,무료,,,,,2026-08-03 12:10:21
151-1-000033,동서식품 공영주차장,35.87249428,128.62659765,,대구광역시 동구 신천동 323-3,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
151-1-000034,동서타운2차 아파트 앞,35.887512,128.635035,,대구광역시 동구 신암동 31,무료,,,,,2026-08-03 12:10:21
151-1-000035,동원빌딩앞 공영주차장,35.874664,128.626986,,대구광역시 동구 신천동 325-5,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
151-1-000036,동촌로10길,35.888214,128.648476,,대구광역시 동구 검사동 1019-43,무료,,,,,2026-08-03 12:10:21
151-1-000037,동촌로14길,35.887578,128.649948,,대구광역시 동구 검사동 990-105,무료,,,,,2026-08-03 12:10:21
151-1-000038,동촌로24길,35.885441,128.654839,,대구광역시 동구 검사동 960-132,무료,,,,,2026-08-03 12:10:21
151-1-000039,동촌로25길,35.886525,128.656629,,대구광역시 동구 검사동 950-4,무료,,,,,2026-08-03 12:10:21
151-1-000040,동촌로25길 (1),35.886023,128.65618,,대구광역시 동구 검사동 908-5,무료,,,,,2026-08-03 12:10:21
151-1-000041,동촌로25길 (2),35.886039,128.657089,,대구광역시 동구 검사동 950-20,무료,,,,,2026-08-03 12:10:21
151-1-000042,동촌로25길 (3),35.884105,128.6608,,대구광역시 동구 방촌동 1006-13,무료,,,,,2026-08-03 12:10:21
151-1-000043,동촌로42길,35.881273,128.662067,,대구광역시 동구 방촌동 1072-44,무료,,,,,2026-08-03 12:10:21
151-1-000044,동촌로46길,35.879134,128.66469,,대구광역시 동구 방촌동 1084-374,무료,,,,,2026-08-03 12:10:21
151-1-000045,동촌로56길 (1),35.877828,128.66903,,대구광역시 동구 방촌동 1113-8,무료,,,,,2026-08-03 12:10:21
151-1-000046,동촌로56길 (2),35.877876,128.670091,,대구광역시 동구 방촌동 1113-289,무료,,,,,2026-08-03 12:10:21
151-1-000047,동촌로56길 (3),35.877485,128.671158,,대구광역시 동구 방촌동 1113-216,무료,,,,,2026-08-03 12:10:21
151-1-000048,동촌로5길,35.890534,128.646797,,대구광역시 동구 입석동 930-3,무료,,,,,2026-08-03 12:10:21
151-1-000049,동촌로8길,35.889021,128.647007,,대구광역시 동구 입석동 930-126,무료,,,,,2026-08-03 12:10:21
151-1-000050,동촌역사로 (동),35.887769,128.652778,,대구광역시 동구 검사동 990-1,무료,,,,,2026-08-03 12:10:21
151-1-000051,동촌역사로 (서),35.887941,128.652586,,대구광역시 동구 검사동 990-165,무료,,,,,2026-08-03 12:10:21
151-1-000052,동촌역사로4길,35.886985,128.656361,,대구광역시 동구 검사동 756-368,무료,,,,,2026-08-03 12:10:21
151-1-000053,동호정형외과앞 공영주차장,35.86706,128.724258,,대구광역시 동구 동호동 373-3,유료,일반주차장,,8000.0,현금,2026-08-03 12:10:21
151-1-000054,리첼아파트 앞,35.879141,128.667413,,대구광역시 동구 방촌동 1096-1,무료,,,,,2026-08-03 12:10:21
151-1-000055,무궁화 아파트 앞,35.881034,128.663728,,대구광역시 동구 방촌동 1072-93,무료,,,,,2026-08-03 12:10:21
151-1-000056,반야월로14길,35.871205,128.69607,,대구광역시 동구 율하동 249-9,무료,,,,,2026-08-03 12:10:21
151-1-000057,반야월로24길,35.872815,128.700542,,대구광역시 동구 신기동 160-3,무료,,,,,2026-08-03 12:10:21
151-1-000058,방천로 (1),35.899864,128.632796,,대구광역시 동구 불로동 1000,무료,,,,,2026-08-03 12:10:21
151-1-000059,방천로 (2),35.898817,128.634163,,대구광역시 동구 불로동 1005,무료,,,,,2026-08-03 12:10:21
151-1-000060,방천로 (3),35.898005,128.636491,,대구광역시 동구 지저동 703-13,무료,,,,,2026-08-03 12:10:21
151-1-000061,방천로 1길,35.895307,128.633499,,대구광역시 동구 불로동 1061-7,무료,,,,,2026-08-03 12:10:21
151-1-000062,방촌동 813-49 노상주차장,35.882854,128.670901,,대구광역시 동구 방촌동 813-55,무료,,,,,2026-08-03 12:10:21
151-1-000063,방촌동 855-16 노상주차장,35.880401,128.67291,,대구광역시 동구 방촌동 857-195,무료,,,,,2026-08-03 12:10:21
151-1-000064,방촌동 890-64 노상주차장,35.881492,128.668213,,대구광역시 동구 방촌동 880-3,무료,,,,,2026-08-03 12:10:21
151-1-000065,방촌동 897-8 노상주차장,35.882631,128.6663,,대구광역시 동구 방촌동 902-22,무료,,,,,2026-08-03 12:10:21
151-1-000066,방촌로11길,35.887746,128.660399,,대구광역시 동구 검사동 766-11,무료,,,,,2026-08-03 12:10:21
151-1-000067,방촌로1길,35.886558,128.660254,,대구광역시 동구 검사동 747-33,무료,,,,,2026-08-03 12:10:21
151-1-000068,방촌로3길,35.887947,128.659962,,대구광역시 동구 검사동 765-19,무료,,,,,2026-08-03 12:10:21
151-1-000069,불로시장 입구,35.909735,128.641549,,대구광역시 동구 불로동 1189,무료,,,,,2026-08-03 12:10:21
151-1-000070,산격에덴아파트,35.913889,128.639367,,대구광역시 동구 불로동 1155,무료,,,,,2026-08-03 12:10:21
151-1-000071,상공회의소 뒤편1주차장,35.874654,128.624538,,대구광역시 동구 신천동 83-2,유료,일반주차장,,10000.0,현금,2026-08-03 12:10:21
151-1-000072,상공회의소 뒤편2주차장,35.87335,128.624604,,대구광역시 동구 신천동 92,유료,일반주차장,,10000.0,현금,2026-08-03 12:10:21
151-1-000073,상공회의소 뒤편3주차장,35.871627,128.624557,,대구광역시 동구 신천동 107-4,유료,일반주차장,,10000.0,현금,2026-08-03 12:10:21
151-1-000074,서원프레시빌 아파트 앞,35.872626,128.734535,,대구광역시 동구 괴전동 117-40,무료,,,,,2026-08-03 12:10:21
151-1-000075,송라로2길,35.869582,128.621111,,대구광역시 동구 신천동 772-8,무료,,,,,2026-08-03 12:10:21
151-1-000076,송라로3길,35.869867,128.618986,,대구광역시 동구 신천동 783-2,무료,,,,,2026-08-03 12:10:21
151-1-000077,송라로6길,35.870476,128.622045,,대구광역시 동구 신천동 166-9,무료,,,,,2026-08-03 12:10:21
151-1-000078,신기모란3차아파트 (1),35.868837,128.704106,,대구광역시 동구 신기동 555,무료,,,,,2026-08-03 12:10:21
151-1-000079,신기모란3차아파트 (2),35.868847,128.7042,,대구광역시 동구 신기동 557,무료,,,,,2026-08-03 12:10:21
151-1-000080,신서화성파크드림아파트 잎,35.873937,128.721171,,대구광역시 동구 각산동 224-7,무료,,,,,2026-08-03 12:10:21
151-1-000081,신암그린타운 앞,35.878788,128.611855,,대구광역시 동구 신암동 472-16,무료,,,,,2026-08-03 12:10:21
151-1-000082,신암남로23길 (1),35.88301,128.627896,,대구광역시 동구 신암동 257-14,무료,,,,,2026-08-03 12:10:21
151-1-000083,신암남로23길 (2),35.882952,128.628016,,대구광역시 동구 신암동 283-10,무료,,,,,2026-08-03 12:10:21
151-1-000084,신암남로23길 (3),35.884611,128.628642,,대구광역시 동구 신암동 251-1,무료,,,,,2026-08-03 12:10:21
151-1-000085,신암남로23길 (4),35.884783,128.629909,,대구광역시 동구 신암동 285-13,무료,,,,,2026-08-03 12:10:21
151-1-000086,신암남로23길 (5),35.884888,128.630028,,대구광역시 동구 신암동 286-3,무료,,,,,2026-08-03 12:10:21
151-1-000087,신암남로24길,35.882057,128.633229,,대구광역시 동구 신암동 360-33,무료,,,,,2026-08-03 12:10:21
151-1-000088,신암청아람 (남서),35.878925,128.611903,,대구광역시 동구 신암동 480,무료,,,,,2026-08-03 12:10:21
151-1-000089,신암청아람 (동),35.879622,128.614188,,대구광역시 동구 신암동 483-3,무료,,,,,2026-08-03 12:10:21
151-1-000090,신암청아람 (북),35.880306,128.613599,,대구광역시 동구 신암동 484-8,무료,,,,,2026-08-03 12:10:21
151-1-000091,신암청아람 (서),35.879454,128.611626,,대구광역시 동구 신암동 480,무료,,,,,2026-08-03 12:10:21
151-1-000092,신천LH 아파트 앞,35.874334,128.61445,,대구광역시 동구 신천동 543-20,무료,,,,,2026-08-03 12:10:21
151-1-000093,신천청아람아파트 (남),35.87307,128.622326,,대구광역시 동구 신천동 200-1,무료,,,,,2026-08-03 12:10:21
151-1-000094,신천청아람아파트 (남서),35.873334,128.621332,,대구광역시 동구 신천동 200-1,무료,,,,,2026-08-03 12:10:21
151-1-000095,신천청아람아파트 (동),35.873704,128.622934,,대구광역시 동구 신천동 194-15,무료,,,,,2026-08-03 12:10:21
151-1-000096,신천청아람아파트 (북),35.874082,128.621362,,대구광역시 동구 신천동 200-1,무료,,,,,2026-08-03 12:10:21
151-1-000097,신천희망로 공영주차장,35.873807,128.62383,,대구광역시 동구 신천동 194-18,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
151-1-000098,신평로16길,35.877719,128.679359,,대구광역시 동구 신평동 700-7,무료,,,,,2026-08-03 12:10:21
151-1-000099,아양로11길,35.886177,128.621626,,대구광역시 동구 신암동 629-2,무료,,,,,2026-08-03 12:10:21
151-1-000100,아양로22길 (1),35.882112,128.62713,,대구광역시 동구 신암동 257-41,무료,,,,,2026-08-03 12:10:21
151-1-000101,아양로22길 (2),35.882026,128.627218,,대구광역시 동구 신암동 258-4,무료,,,,,2026-08-03 12:10:21
151-1-000102,아양로24길,35.88447,128.62763,,대구광역시 동구 신암동 251-1,무료,,,,,2026-08-03 12:10:21
151-1-000103,아양로39길 (1),35.890253,128.63503,,대구광역시 동구 신암동 67-12,무료,,,,,2026-08-03 12:10:21
151-1-000104,아양로39길 (2),35.888551,128.633656,,대구광역시 동구 신암동 94-2,무료,,,,,2026-08-03 12:10:21
151-1-000105,아양로40길,35.884598,128.635665,,대구광역시 동구 효목동 959-3,무료,,,,,2026-08-03 12:10:21
151-1-000106,아양로41길,35.887486,128.636429,,대구광역시 동구 신암동 23-13,무료,,,,,2026-08-03 12:10:21
151-1-000107,아양로46길,35.882701,128.640074,,대구광역시 동구 효목동 126-36,무료,,,,,2026-08-03 12:10:21
151-1-000108,아양로49길 (1),35.887859,128.638213,,대구광역시 동구 신암동 1525,무료,,,,,2026-08-03 12:10:21
151-1-000109,아양로49길 (2),35.888453,128.638204,,대구광역시 동구 신암동 1525,무료,,,,,2026-08-03 12:10:21
151-1-000110,아양로52길,35.8844,128.641845,,대구광역시 동구 효목동 131-11,무료,,,,,2026-08-03 12:10:21
151-1-000111,아양로7길 (1),35.886533,128.616709,,대구광역시 동구 신암동 708-145,무료,,,,,2026-08-03 12:10:21
151-1-000112,아양로7길 (2),35.883059,128.616821,,대구광역시 동구 신암동 777-17,무료,,,,,2026-08-03 12:10:21
151-1-000113,아양중학교 앞,35.887998,128.635203,,대구광역시 동구 신암동 28,무료,,,,,2026-08-03 12:10:21
151-1-000114,안심로41길 (1),35.867677,128.708222,,대구광역시 동구 서호동 103-7,무료,,,,,2026-08-03 12:10:21
151-1-000115,안심로41길 (2),35.870589,128.7087,,대구광역시 동구 서호동 71,무료,,,,,2026-08-03 12:10:21
151-1-000116,안심로59길 (1),35.870954,128.718149,,대구광역시 동구 각산동 292-14,무료,,,,,2026-08-03 12:10:21
151-1-000117,안심로59길 (2),35.867291,128.7181,,대구광역시 동구 동호동 200-5,무료,,,,,2026-08-03 12:10:21
151-1-000118,안심로59길 (3),35.86772,128.718214,,대구광역시 동구 각산동 301-3,무료,,,,,2026-08-03 12:10:21
151-1-000119,안심로73길,35.86991,128.724369,,대구광역시 동구 신서동 621-10,무료,,,,,2026-08-03 12:10:21
151-1-000120,영남일보앞 공영주차장,35.869087,128.62575,,대구광역시 동구 신천동 113-4,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
151-1-000121,용계동 768-2 주차장,35.870226,128.686179,,대구광역시 동구 용계동 787-2,무료,,,,,2026-08-03 12:10:21
151-1-000122,율하2 공영주차장,35.863123,128.695122,,대구광역시 동구 율하동 1443,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
151-1-000123,율하1 공영주차장,35.862952,128.696919,,대구광역시 동구 율하동 1426,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
151-1-000124,율하3 공영주차장,35.863557,128.696043,,대구광역시 동구 율하동 376-4,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
151-1-000125,율하동로19길 (1),35.869273,128.69614,,대구광역시 동구 율하동 999-11,무료,,,,,2026-08-03 12:10:21
151-1-000126,율하동로19길 (2),35.868562,128.69888,,대구광역시 동구 율하동 969-5,무료,,,,,2026-08-03 12:10:21
151-1-000127,율하동로20길 (1),35.868101,128.703024,,대구광역시 동구 신기동 578,무료,,,,,2026-08-03 12:10:21
151-1-000128,율하동로20길 (2),35.867877,128.705056,,대구광역시 동구 신기동 576,무료,,,,,2026-08-03 12:10:21
151-1-000129,율하동로20길 (3),35.867694,128.706624,,대구광역시 동구 신기동 573,무료,,,,,2026-08-03 12:10:21
151-1-000130,율하동로23길 (1),35.870195,128.69812,,대구광역시 동구 율하동 898-5,무료,,,,,2026-08-03 12:10:21
151-1-000131,율하동로23길 (2),35.869878,128.701085,,대구광역시 동구 율하동 931-6,무료,,,,,2026-08-03 12:10:21
151-1-000132,율하동로24길 (1),35.869638,128.703197,,대구광역시 동구 신기동 262-3,무료,,,,,2026-08-03 12:10:21
151-1-000133,율하동로24길 (2),35.869431,128.705283,,대구광역시 동구 신기동 557,무료,,,,,2026-08-03 12:10:21
151-1-000134,율하동로24길 (3),35.869201,128.707355,,대구광역시 동구 신기동 587-9,무료,,,,,2026-08-03 12:10:21
151-1-000135,율하롯데캐슬탑클래스 아파트 앞,35.866582,128.69227,,대구광역시 동구 율하동 1158,무료,,,,,2026-08-03 12:10:21
151-1-000136,입석로 (1),35.892545,128.646529,,대구광역시 동구 입석동 932-146,무료,,,,,2026-08-03 12:10:21
151-1-000137,입석로 (2),35.891049,128.649886,,대구광역시 동구 입석동 891-21,무료,,,,,2026-08-03 12:10:21
151-1-000138,입석로 (3),35.889597,128.653716,,대구광역시 동구 검사동 908-72,무료,,,,,2026-08-03 12:10:21
151-1-000139,입석로 (4),35.888214,128.655336,,대구광역시 동구 검사동 908-102,무료,,,,,2026-08-03 12:10:21
151-1-000140,입석로 (5),35.886629,128.657947,,대구광역시 동구 검사동 757-7,무료,,,,,2026-08-03 12:10:21
151-1-000141,입석로1길,35.892968,128.64814,,대구광역시 동구 입석동 860-17,무료,,,,,2026-08-03 12:10:21
151-1-000142,입석로3길,35.891468,128.651772,,대구광역시 동구 입석동 911-9,무료,,,,,2026-08-03 12:10:21
151-1-000143,중앙고속 차고지 앞 주차장,35.872243,128.627935,,대구광역시 동구 신천동 335-6,유료+무료,일반노상주차장,,10000.0,신용카드,2026-08-03 12:10:21
151-1-000144,큰고개 보성아파트 앞,35.886711,128.623482,,대구광역시 동구 신암동 622,무료,,,,,2026-08-03 12:10:21
151-1-000147,태왕아너스 르네상스 아파트 앞,35.886823,128.651107,,대구광역시 동구 검사동 990-198,무료,,,,,2026-08-03 12:10:21
151-1-000148,팔공2차보성타운 앞,35.941134,128.641339,,대구광역시 동구 지묘동 327,무료,,,,,2026-08-03 12:10:21
151-1-000149,팔공로24길,35.910667,128.64982,,대구광역시 동구 도동 93-5,무료,,,,,2026-08-03 12:10:21
151-1-000150,팔공로25길,35.91008,128.640628,,대구광역시 동구 불로동 1107-85,무료,,,,,2026-08-03 12:10:21
151-1-000151,팔공로28길,35.911467,128.651099,,대구광역시 동구 도동 129,무료,,,,,2026-08-03 12:10:21
151-1-000152,팔공로29길,35.911722,128.640693,,대구광역시 동구 불로동 395-7,무료,,,,,2026-08-03 12:10:21
151-1-000153,팔공로31길,35.914087,128.639902,,대구광역시 동구 불로동 1155,무료,,,,,2026-08-03 12:10:21
151-1-000154,팔공로37길,35.915706,128.639967,,대구광역시 동구 불로동 1295,무료,,,,,2026-08-03 12:10:21
151-1-000155,팔공로38길,35.915687,128.642361,,대구광역시 동구 불로동 1141-1,무료,,,,,2026-08-03 12:10:21
151-1-000156,한전동대구지점앞 주차장,35.878094,128.641828,,대구광역시 동구 효목동 615-1,무료,,,,,2026-08-03 12:10:21
151-1-000157,해동로 (동),35.895576,128.637797,,대구광역시 동구 지저동 771-10,무료,,,,,2026-08-03 12:10:21
151-1-000158,해동로 (서),35.896336,128.637735,,대구광역시 동구 지저동 694-10,무료,,,,,2026-08-03 12:10:21
151-1-000159,해동로 강변방향 (1),35.892866,128.637602,,대구광역시 동구 지저동 757-5,무료,,,,,2026-08-03 12:10:21
151-1-000160,해동로 강변방향 (2),35.891102,128.639715,,대구광역시 동구 지저동 858-26,무료,,,,,2026-08-03 12:10:21
151-1-000161,해동로 공항방향 (1),35.892888,128.637774,,대구광역시 동구 지저동 835-6,무료,,,,,2026-08-03 12:10:21
151-1-000162,해동로 공항방향 (2),35.89116,128.639754,,대구광역시 동구 지저동 858-26,무료,,,,,2026-08-03 12:10:21
151-1-000163,해동로53길,35.895031,128.642562,,대구광역시 동구 지저동 650-20,무료,,,,,2026-08-03 12:10:21
151-1-000164,해동로5길,35.894874,128.640072,,대구광역시 동구 지저동 786-5,무료,,,,,2026-08-03 12:10:21
151-1-000165,혁신이노힐즈아파트 앞,35.87627411,128.74924639,,대구 동구 사복동 854,무료,,,,,2026-08-03 12:10:21
151-1-000166,호반길,35.882272,128.657476,,대구광역시 동구 방촌동 1018-20,무료,,,,,2026-08-03 12:10:21
151-1-000167,화랑로19길,35.873256,128.636553,,대구광역시 동구 효목동 481-4,무료,,,,,2026-08-03 12:10:21
151-1-000168,화랑로25길,35.874755,128.640605,,대구광역시 동구 효목동 626,무료,,,,,2026-08-03 12:10:21
151-1-000169,화랑로27길 (1),35.87548,128.641065,,대구광역시 동구 효목동 625-10,무료,,,,,2026-08-03 12:10:21
151-1-000170,화랑로27길 (2),35.877044,128.644146,,대구광역시 동구 효목동 645,무료,,,,,2026-08-03 12:10:21
151-1-000171,화랑로39길 (1),35.880843,128.645209,,대구광역시 동구 효목동 179-1,무료,,,,,2026-08-03 12:10:21
151-1-000172,화랑로39길 (2),35.880021,128.645343,,대구광역시 동구 효목동 178-26,무료,,,,,2026-08-03 12:10:21
151-1-000173,화랑로41길 (1),35.880712,128.646295,,대구광역시 동구 효목동 172-14,무료,,,,,2026-08-03 12:10:21
151-1-000174,화랑로41길 (2),35.879287,128.64799,,대구광역시 동구 효목동 168-3,무료,,,,,2026-08-03 12:10:21
151-1-000175,화랑로69길 (1),35.878436,128.661837,,대구광역시 동구 방촌동 1077-11,무료,,,,,2026-08-03 12:10:21
151-1-000176,화랑로69길 (2),35.878157,128.662058,,대구광역시 동구 방촌동 1084-487,무료,,,,,2026-08-03 12:10:21
151-1-000177,화랑로73길,35.879402,128.662723,,대구광역시 동구 방촌동 1084-13,무료,,,,,2026-08-03 12:10:21
151-1-000178,화랑로75길,35.879583,128.666432,,대구광역시 동구 방촌동 1093-1,무료,,,,,2026-08-03 12:10:21
151-1-000179,화랑로9길 (1),35.871098,128.631866,,대구광역시 동구 신천동 470-9,무료,,,,,2026-08-03 12:10:21
151-1-000180,화랑로9길 (2),35.871577,128.630455,,대구광역시 동구 신천동 464-12,무료,,,,,2026-08-03 12:10:21
151-1-000181,효동로15길,35.883295,128.643141,,대구광역시 동구 효목동 134-1,무료,,,,,2026-08-03 12:10:21
151-1-000182,효동로1길,35.878924,128.646438,,대구광역시 동구 효목동 186-18,무료,,,,,2026-08-03 12:10:21
151-1-000183,효동로3길 (1),35.880064,128.645938,,대구광역시 동구 효목동 187-12,무료,,,,,2026-08-03 12:10:21
151-1-000184,효동로3길 (2),35.87997,128.646793,,대구광역시 동구 효목동 181-22,무료,,,,,2026-08-03 12:10:21
151-1-000185,효동로6길 (1),35.882714,128.648124,,대구광역시 동구 효목동 976-4,무료,,,,,2026-08-03 12:10:21
151-1-000186,효동로6길 (2),35.882201,128.649464,,대구광역시 동구 효목동 980-2,무료,,,,,2026-08-03 12:10:21
151-1-000187,효목로17길,35.881393,128.641103,,대구광역시 동구 효목동 146-15,무료,,,,,2026-08-03 12:10:21
151-1-000188,효목로19길 (1),35.88283,128.636309,,대구광역시 동구 효목동 46-11,무료,,,,,2026-08-03 12:10:21
151-1-000189,효목로19길 (2),35.883291,128.638384,,대구광역시 동구 효목동 50-33,무료,,,,,2026-08-03 12:10:21
151-1-000190,효목로19길 (3),35.883895,128.638222,,대구광역시 동구 효목동 55,무료,,,,,2026-08-03 12:10:21
151-1-000191,효목로5길,35.876713,128.636713,,대구광역시 동구 효목동 424-3,무료,,,,,2026-08-03 12:10:21
151-1-000192,효신로5길,35.875751,128.630174,,대구광역시 동구 신천동 429-3,무료,,,,,2026-08-03 12:10:21
151-1-000193,동구시장,35.874497,128.640464,,대구광역시 동구 효목동 647,유료,,,4000.0,,2026-08-03 12:10:21
151-1-000194,금강로,35.867108,128.724249,,대구광역시 동구 신서동 525-29,유료,,,4000.0,,2026-08-03 12:10:21
151-1-000195,각산동 1067-10 공한지주차장,35.88073727,128.7181694,대구광역시 동구 각산동 1067-10,대구광역시 동구 각산동 1067-10,,,,,,2026-08-03 12:10:21
151-1-000196,화랑로9길 공영주차장,35.87125399,128.63133859,,신천동 1511,,,,,,2026-08-03 12:10:21
151-2-000001,반야월 동편공영주차장(반야월 시장주차장),35.871995,128.703269,,대구광역시 동구 신기동 182-4,유료+무료,일반노외주차장,,4000.0,신용카드,2026-08-03 12:10:21
151-2-000002,반야월 서편공영주차장,35.872427,128.702019,,대구광역시 동구 신기동 174,유료+무료,일반노외주차장,,4000.0,신용카드,2026-08-03 12:10:21
151-2-000003,동촌유원지 1 공영주차장,35.878982,128.649864,,대구광역시 동구 효목동 1025,유료,일반노외주차장,,4000.0,신용카드,2026-08-03 12:10:21
151-2-000004,동촌유원지 2 공영주차장,35.879949,128.649541,,대구광역시 동구 효목동 1040,유료,일반노외주차장,,4000.0,신용카드,2026-08-03 12:10:21
151-2-000005,혁신도시 공영주차장,35.878961,128.73476,,대구광역시 동구 신서동 1152-2,유료,일반노외주차장,,4000.0,신용카드,2026-08-03 12:10:21
