matched_id,parking_name,parking_addr,parking_type,parking_spaces,statId,charger_name,charger_addr,limitYn,distance_m,name_match,address_number_match,evidence_grade,evidence
151-2-000005,혁신도시 공영주차장,대구광역시 동구 신서동 1152-2,공영,175,CV002115,혁신도시 공영주차장,대구광역시 동구 신서동 1152-2,N,32.2,True,True,LIKELY,좌표 거리 32.2m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
151-2-000034,율하체육공원 주차장,대구광역시 동구 율하동 1626,공영,145,CV003479,대구시_율하체육공원3주차장,대구광역시 동구 금호강변로 278,N,32.4,True,False,LIKELY,좌표 거리 32.4m · 충전소명·주차장명 유사
156-2-000080,호림2공영주차장,대구시 달서구 호림동 12-1,공영,332,CV001124,시설공단대구_호림2 공영주차장,대구광역시 달서구 호림동 12-1,N,32.6,True,True,LIKELY,좌표 거리 32.6m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
155-1-000174,지산청구타운 북편,대구광역시 수성구 지산동 1270,공영,36,LU100498,서한청산맨션,대구광역시 수성구 지범로21길 15,Y,32.7,False,False,LIKELY,좌표 거리 32.7m
155-1-000174,지산청구타운 북편,대구광역시 수성구 지산동 1270,공영,36,PL000752,서한청산맨션,대구광역시 수성구 지범로21길 15,Y,32.7,False,False,LIKELY,좌표 거리 32.7m
156-2-000047,송현1동 3공영주차장,대구시 달서구 송현동 1995-5,공영,22,CV003099,대구시_송현1동행정복지센터,대구광역시 달서구 중흥로8길 41,N,32.8,False,False,LIKELY,좌표 거리 32.8m
156-2-000047,송현1동 3공영주차장,대구시 달서구 송현동 1995-5,공영,22,CV003126,대구시_도시관리본부,대구광역시 달서구 성서공단로 58,N,32.8,False,False,LIKELY,좌표 거리 32.8m
151-2-000045,갓바위 5공영주차장,대구광역시 동구 진인동 123-12,공영,124,CV003149,대구시_갓바위공영5주차장,대구광역시 동구 진인동 123-38,N,32.8,False,False,LIKELY,좌표 거리 32.8m
154-1-000097,노원로10길(4),대구광역시 북구 노원동2가 1,공영,5,ME18C171,노원동행정복지센터,대구광역시 북구 노원동2가 214,N,33.1,False,True,LIKELY,좌표 거리 33.1m · 주소 번지 숫자 일치
152-1-000069,비산2·3동 주민센터 동측,대구광역시 서구 비산동 125-1,공영,6,PI700593,비산23동 행정복지센터,대구광역시 서구 국채보상로81길 43,N,33.2,False,False,LIKELY,좌표 거리 33.2m
156-2-000070,장기근린공원 주차장,대구시 달서구 장기동 733,공영,103,ME183065,웃는얼굴 아트센터,"대구광역시 달서구 문화회관4길 22-7, 건너편 주차장 좌측",N,33.3,False,False,LIKELY,좌표 거리 33.3m
155-1-000050,들안로 2,대구광역시 수성구 중동 17-2,공영,49,CV000657,포르쉐 데스티네이션 SG모터스,대구광역시 수성구 들안로 213,N,33.4,False,False,LIKELY,좌표 거리 33.4m
156-2-000058,용산2동 3공영주차장,대구시 달서구 용산동 499-13,공영,22,CV003092,대구시_용산2동행정복지센터,대구광역시 달서구 선원로 278,N,33.4,False,False,LIKELY,좌표 거리 33.4m
151-1-000073,상공회의소 뒤편3주차장,대구광역시 동구 신천동 107-4,공영,23,CV002196,대구경북디자인진흥원,대구광역시 동구 동대구로 461,N,33.7,False,False,LIKELY,좌표 거리 33.7m
156-1-000085,앞산 청구제네스 서편,대구광역시 달서구 송현동 1943,공영,9,KP003004,앞산청구제네스,대구광역시 달서구 월배로 340,Y,33.7,True,False,LIKELY,좌표 거리 33.7m · 충전소명·주차장명 유사
157-1-000048,논공중앙로 B,대구광역시 달성군 논공읍 북리 833-138,공영,16,KP005832,(전주거치형)논공중앙로 노상주차장,대구광역시 달성군 논공읍 논공중앙로 128,N,33.8,False,False,LIKELY,좌표 거리 33.8m
361-3-000003,"삼국유사교육문화회관, 국민체육센터 주차장",대구 군위군 군위읍 군청로 158,공영,162,CV002950,문화회관,대구광역시 군위군 군위읍 군청로 158,N,34.1,True,True,LIKELY,좌표 거리 34.1m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
155-1-000100,범어동일하이빌 북편,대구광역시 수성구 범어동 374-6,공영,6,KP001670,범어동일하이빌,대구광역시 수성구 범어동 동대구로52길 55,Y,34.2,True,False,LIKELY,좌표 거리 34.2m · 충전소명·주차장명 유사
151-1-000011,대구동부경찰서 (2),대구광역시 동구 각산동 224-1,공영,29,ME22C251,대구동부경찰서,대구광역시 동구 반야월북로 209,N,34.2,True,False,LIKELY,좌표 거리 34.2m · 충전소명·주차장명 유사
155-1-000100,범어동일하이빌 북편,대구광역시 수성구 범어동 374-6,공영,6,PL031601,대구 범어동일하이빌,대구 수성구 동대구로52길 55,Y,34.3,False,False,LIKELY,좌표 거리 34.3m
156-1-000092,월곡로20길 (2),대구광역시 달서구 상인동 1592,공영,84,DC530001,상인장미4단지아파트,"대구광역시 달서구 상화로 380(상인동, 장미아파트)",N,34.4,False,False,LIKELY,좌표 거리 34.4m
157-1-000129,천내우방맨션 북편,대구광역시 달성군 화원읍 천내리 122,공영,19,HM000835,화원창신맨션,대구광역시 달성군 화원읍 화원로 36,Y,34.4,False,False,LIKELY,좌표 거리 34.4m
157-1-000011,논공로 C,대구광역시 달성군 논공읍 북리 803-189,공영,15,HE230023,KT공중전화부스 조영빌딩 (홀마트 앞),대구광역시 달성군 논공읍 북리 900-1,N,34.6,False,False,LIKELY,좌표 거리 34.6m
151-1-000033,동서식품 공영주차장,대구광역시 동구 신천동 323-3,공영,23,KP000666,동대구유성푸르나임 아파트,대구광역시 동구 신천동 동부로22길 48,Y,34.6,False,False,LIKELY,좌표 거리 34.6m
152-2-000006,비산5동 공영주차장,대구광역시 서구 비산동 1185-6번지,공영,39,PI713039,비산5동행정복지센터,대구광역시 서구 달서천로65길 17,Y,34.6,False,False,LIKELY,좌표 거리 34.6m
151-1-000168,화랑로25길,대구광역시 동구 효목동 626,공영,22,KP000062,동대구지사,대구광역시 동구 화랑로 135,N,34.7,False,False,LIKELY,좌표 거리 34.7m
153-1-000020,대덕로 (2),대구광역시 남구 봉덕동 1630,공영,16,ST600300,앞산힐스테이트,대구광역시 남구 대덕로 166,Y,34.7,False,False,LIKELY,좌표 거리 34.7m
156-2-000072,장기공영주차장,대구시 달서구 장기동 817-1,공영,25,PI530332,대구시 달서구 케이티장기빌딩,대구광역시 달서구 장기로 276,Y,34.8,False,False,LIKELY,좌표 거리 34.8m
152-1-000082,서대구로 41길,대구광역시 서구 평리동 612-38,공영,11,CV001343,서대구제일교회,대구광역시 서구 서대구로41길 21,N,35.0,False,False,LIKELY,좌표 거리 35.0m
154-1-000239,칠성남로24길,대구광역시 북구 칠성동2가 302-93,공영,5,PW012841,대구역유림노르웨이숲아파트 입주자대표회의,대구광역시 북구 칠성남로26길 11,Y,35.0,False,False,LIKELY,좌표 거리 35.0m
154-1-000239,칠성남로24길,대구광역시 북구 칠성동2가 302-93,공영,5,PW100553,대구역유림노르웨이숲아파트,대구광역시 북구 칠성남로26길 11,Y,35.0,False,False,LIKELY,좌표 거리 35.0m
156-1-000043,성당동두산위브 아파트 북편,대구광역시 달서구 성당동 707-10,공영,23,PW000121,성당동두산위브,대구광역시 달서구 당산로 82,Y,35.1,True,False,LIKELY,좌표 거리 35.1m · 충전소명·주차장명 유사
151-1-000025,동부로28길,대구광역시 동구 신천동 334-11,공영,20,PW000292,온수장,대구광역시 동구 동부로28길 17,N,35.2,False,False,LIKELY,좌표 거리 35.2m
156-2-000008,큰골 주차장,대구시 달서구 대곡동 877,공영,90,CV002350,큰골주차장,대구광역시 달서구 대곡동 877,N,35.3,False,True,LIKELY,좌표 거리 35.3m · 주소 번지 숫자 일치
361-2-000050,동부리 마을주차장,대구광역시 군위군 군위읍 동부리 643,공영,12,ST477201,군위군노인복지관,대구광역시 군위군 군위읍 군청로 98-6,N,35.5,False,False,LIKELY,좌표 거리 35.5m
151-2-000008,평화시장 공영주차장,대구광역시 동구 신암동 604-1,공영,60,CV002189,평화시장공영주차장,대구광역시 동구 신암동 604-1,N,35.6,True,True,LIKELY,좌표 거리 35.6m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
155-1-000071,만촌로 1,대구광역시 수성구 만촌동 427-6,공영,55,CV002358,화랑공원,대구광역시 수성구 만촌로 151,N,35.6,False,False,LIKELY,좌표 거리 35.6m
156-2-000078,진천환승주차장(A구역),대구시 달서구 진천동 626-31,공영,45,CV003084,대구시_진천동행정복지센터,대구광역시 달서구 진천로9길 37,N,35.6,False,False,LIKELY,좌표 거리 35.6m
155-2-000045,무학산 주차장,대구광역시 수성구 지산동 880-1,공영,71,ME19C404,무학산공원,대구광역시 수성구 지산동 880-2,N,35.7,False,False,LIKELY,좌표 거리 35.7m
154-1-000104,대구시체육복지센터앞,대구광역시 북구 고성동2가 2,공영,31,KP010627,대구복합스포츠타운 P1주차장,대구광역시 북구 고성로 191,N,35.8,False,False,LIKELY,좌표 거리 35.8m
151-1-000097,신천희망로 공영주차장,대구광역시 동구 신천동 194-18,공영,28,LU101282,동대구역센트럴시티자이,대구광역시 동구 송라로10길 33,Y,35.9,False,False,LIKELY,좌표 거리 35.9m
151-1-000007,현대아울렛앞 노상공영,대구광역시 동구 신천동 315-4,공영,30,PW000102,호텔 맥심,대구광역시 동구 동부로22길 80(신천동),N,36.0,False,False,LIKELY,좌표 거리 36.0m
155-4-000002,메트로유료주차장,대구광역시 수성구 만촌동 413-3,민영,105,PW010450,메트로팔레스1단지,대구광역시 수성구 동원로 135,Y,36.0,False,False,LIKELY,좌표 거리 36.0m
157-1-000133,한샘타운 인근,대구광역시 달성군 화원읍 천내리 346,공영,19,PIS00529,대구 달성군 화원한샘타운,대구광역시 달성군 화원읍 사문진로6길 17,Y,36.1,False,False,LIKELY,좌표 거리 36.1m
155-4-000002,메트로유료주차장,대구광역시 수성구 만촌동 413-3,민영,105,PWE01533,메트로팔레스1단지,대구광역시 수성구 동원로 135,Y,36.1,False,False,LIKELY,좌표 거리 36.1m
155-2-000051,지산공영주차장,대구광역시 수성구 용학로 267,공영,133,CV001594,지산공영주차장,대구광역시 수성구 용학로 267,N,36.4,True,True,LIKELY,좌표 거리 36.4m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
154-1-000172,신천동로148길(1),대구광역시 북구 대현동 481-2,공영,5,PI530082,대구시 북구 호텔브르노,대구광역시 북구 대현로 32,N,36.4,False,False,LIKELY,좌표 거리 36.4m
155-1-000160,유성푸르나임 서편,대구광역시 수성구 수성동1가 111-12,공영,6,PL031631,대구 유성푸르나임아파트,대구 수성구 수성로75길 16,Y,36.5,False,False,LIKELY,좌표 거리 36.5m
156-1-000035,삼점그린빌 아파트 남편,대구광역시 달서구 두류동 484-2,공영,9,CV000815,대구시_두류3동,대구광역시 달서구 야외음악당로39길 24,N,36.7,False,False,LIKELY,좌표 거리 36.7m
154-1-000178,연암공원로(2),대구광역시 북구 산격동 1153-11,공영,23,EZ001388,한일식품,대구광역시 북구 연암공원로10길 3-7,N,36.8,False,False,LIKELY,좌표 거리 36.8m
152-1-000074,삼익뉴타운2차 주변,대구광역시 서구 내당동 308-11,공영,74,EV013468,대구서구 삼익뉴타운 4,대구광역시 서구 평리로 236,Y,36.9,False,False,LIKELY,좌표 거리 36.9m
154-1-000020,경대로27길(1),대구광역시 북구 복현동 623,공영,7,ME22D191,복현지구대,대구광역시 북구 경진로1길 50,N,36.9,False,False,LIKELY,좌표 거리 36.9m
157-1-000144,화암로 D,대구광역시 달성군 화원읍 명곡리 138,공영,7,PWE02156,명곡미래빌4단지,대구광역시 달성군 화원읍 화암로 120,Y,36.9,False,False,LIKELY,좌표 거리 36.9m
154-1-000227,칠곡중앙대로(1),대구광역시 북구 읍내동 944-3,공영,23,KP004806,강북실버타운,대구광역시 북구 칠곡중앙대로 525,N,37.0,False,False,LIKELY,좌표 거리 37.0m
156-1-000045,성당코오롱하늘채 서편,대구광역시 달서구 감삼동 314-28,공영,7,PI802108,성당코오롱하늘채아파트,대구광역시 달서구 장기로 160,Y,37.0,False,False,LIKELY,좌표 거리 37.0m
151-2-000027,신암근린공원 주차장,대구광역시 동구 신암4동 647,공영,29,CV003098,대구시_신암공원,대구광역시 동구 신암북로11길 8,N,37.2,False,False,LIKELY,좌표 거리 37.2m
155-1-000145,수성우방팔레스 동편,대구광역시 수성구 수성동4가 1022-22,공영,19,PI718146,대구우방사랑마을,대구광역시 수성구 달구벌대로 2317,Y,37.2,False,False,LIKELY,좌표 거리 37.2m
151-1-000018,동대구로2 공영주차장,대구광역시 동구 신천동 293-5,공영,47,PL031999,대구 북구 동대구유성푸르나임아파트,대구 동구 동부로22길 48,Y,37.2,False,False,LIKELY,좌표 거리 37.2m
156-2-000089,성서3주차장,대구광역시 달서구 장동 210-2,공영,78,CV004305,대구시_성서3공영주차장,대구광역시 달서구 장동 210-2,N,37.5,False,True,LIKELY,좌표 거리 37.5m · 주소 번지 숫자 일치
151-1-000128,율하동로20길 (2),대구광역시 동구 신기동 576,공영,18,HM710044,모란2차아파트,대구광역시 동구 율하동로20길 30,Y,37.5,False,False,LIKELY,좌표 거리 37.5m
361-1-000009,삼국유사테마파크 주차장,대구 군위군 의흥면 일연테마로 100,공영,621,CV003256,삼국유사테마파크,대구광역시 군위군 의흥면 일연테마로 100,N,37.6,True,True,LIKELY,좌표 거리 37.6m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
155-3-000004,동촌유원지(영남제일관),대구광역시 수성구 만촌동 산93,공영,92,HY000979,호텔인터불고 대구,대구광역시 수성구 팔현길 212,N,37.6,False,False,LIKELY,좌표 거리 37.6m
155-2-000101,임시공영75,대구광역시 수성구  만촌2동 1027-24,공영,5,KP004018,MS카오디오,대구광역시 동구 화랑로 580,Y,37.6,False,False,LIKELY,좌표 거리 37.6m
157-1-000082,문양역길 B,대구광역시 달성군 다사읍 문양리 400,공영,21,EC270008,문양역,대구광역시 달성군 다사읍 문양역길 71,N,37.8,False,False,LIKELY,좌표 거리 37.8m
155-4-000003,성광유료주차장,대구광역시 수성구 동대구로 358-6,민영,128,VTE00004,브라운스톤 범어오피스텔,대구광역시 수성구 동대구로 354,N,38.1,False,False,LIKELY,좌표 거리 38.1m
154-2-000039,엔씨아울렛서편 공영주차장,대구광역시 북구 산격동 1641,공영,111,CV003445,대구시_올브랜서편공영주차장,대구광역시 북구 산격동 1640,N,38.3,False,False,LIKELY,좌표 거리 38.3m
157-1-000135,현풍로A,대구광역시 달성군 현풍읍 원교리 1731-46,공영,24,CV001706,현풍백년도깨비시장 공영주차장,대구광역시 달성군 현풍읍 현풍로6길 5,N,38.4,False,False,LIKELY,좌표 거리 38.4m
154-1-000288,팔달북로3길(1),대구광역시 북구 노원동3가 252-3,공영,13,HE001033,기아자동차 대구서비스센터,대구광역시 북구 팔달로 53,N,38.4,False,False,LIKELY,좌표 거리 38.4m
154-1-000006,3공단로1 공영주차장,대구광역시 북구 노원동3가 252-3,공영,30,ST601097,(의)강의료재단,대구광역시 북구 노원로 70,N,38.5,False,False,LIKELY,좌표 거리 38.5m
